type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
前端,web前端,金华·义乌市,5-8K,1-3年学历不限,垂直宝科技,移动互联网20-99人,CSS3, 李先生, 
前端,前端开发,长春·二道区·远达,4-9K,1-3年学历不限,万帮,移动互联网不需要融资20-99人,小程序 前端开发 JavaScript Vue JQuery, 范女士,五险一金，带薪年假，节日福利，员工旅游，加班补助，交通补助，住房补贴，餐补
前端,web前端,杭州·滨江区·长河,20-40K,1-3年学历不限,阿里巴巴集团,互联网已上市10000人以上,javascript node.js react, 彭先生,交通补助，五险一金，餐补，节日福利，零食下午茶，员工旅游，补充医疗保险，年终奖，免费班车，股票期权
前端,web前端,贵阳·云岩区·八鸽岩,6-8K,1-3年学历不限,软件研发,计算机软件0-20人,前端开发, 伍先生, 
前端,web前端,金华·婺城区·董宅,8-12K,1-3年学历不限,浙江甜橙,医疗健康0-20人,CSS JavaScript Vue 前端开发经验 计算机/软件工程相关专业 架构师经验, 李先生,餐补，年终奖，股票期权，底薪加提成，定期体检，团建聚餐，加班补助，带薪年假，绩效奖金，五险一金
前端,前端开发,北京·昌平区·回龙观,5-7K,1-3年学历不限,北京起步软件,计算机软件未融资20-99人,Vue 计算机/软件工程相关专业 前端开发经验 不接受居家办公 前端开发 Vue springboot, 付女士,定期体检
前端,前端开发,北京·海淀区·清河,20-40K·14薪,1-3年学历不限,小米,互联网已上市10000人以上,React Node.js 前端开发经验 不接受居家办公, 郭先生,带薪年假，五险一金，定期体检，12%公积金，餐补，年终奖，补充医疗保险，节日福利，股票期权
前端,web前端,杭州·余杭区·五常,20-40K·16薪,1-3年学历不限,阿里巴巴集团,互联网已上市10000人以上,前端开发 Node.js JavaScript HTML CSS Java 移动端 React, 滑女士,餐补，交通补助，员工旅游，五险一金，补充医疗保险，免费班车，零食下午茶，年终奖，节日福利，股票期权
前端,web前端,武汉·洪山区·光谷,8-13K,1-3年学历不限,微助教,学校/学历教育天使轮20-99人,Web端 React MongoDB MySQL HTML CSS JavaScript, 魏女士,弹性工作时间，五险一金，定期体检，带薪年假
前端,web前端,渭南·临渭区·西四路,4-6K,1-3年学历不限,资硕科技,计算机软件20-99人,Web端, 杨女士, 
前端,web前端,杭州·余杭区·勾庄,3-8K,1-3年学历不限,画梦网络,互联网未融资0-20人,移动端 HTML HTML5 小程序 iOS Android Web端 网络交换技术, 张先生,零食下午茶，全勤奖，年终奖，带薪年假，底薪加提成，保底工资，绩效奖金，定期体检，员工旅游，五险一金
前端,web前端,西安·雁塔区·高新路,8-12K,1-3年学历不限,陕西艾科研达生物科技,计算机软件20-99人,JavaScript React Angular, 田先生, 
前端,web前端,泰安,12-18K,1-3年学历不限,赛玛信息,计算机软件100-499人,JavaScript HTML5 Java 计算机/软件工程相关专业 前端开发经验 CSS ES5 Vue ES6 HTML React.JS Angular, 徐女士, 
前端,web前端,惠州·惠城区·江北,6-11K,1-3年学历不限,小彬网络科技有限公司,大数据未融资100-499人,前端开发 CSS Vue, 罗女士,年终奖，带薪年假，餐补，节日福利
前端,web前端,杭州·西湖区·西溪,15-30K·14薪,1-3年学历不限,有赞,互联网已上市1000-9999人,前端开发 Node.js CSS HTML 移动端 小程序 PC端 网络协议, 孙先生,五险一金，通讯补贴，年终奖，定期体检，交通补助，股票期权，带薪年假，员工旅游，节日福利，免费班车，零食下午茶
前端,web前端,泰州·高港区·刁铺,8-12K·13薪,1-3年学历不限,华晟经世,互联网不需要融资500-999人,全职工作 线下教学 院校专业课 教学资料 日常教学 辅导答疑 计算机相关专业 移动端开发经验 Web项目经验, 夏先生,五险一金，节日福利，通讯补贴，带薪年假，意外险
前端,前端开发,洛阳·洛龙区·大学城,3-5K,1-3年学历不限,布网科技,互联网不需要融资0-20人,CSS HBuilder HTML5 JavaScript Vue Bootstrap HTML MVC开发 JQuery 前端开发经验, 王先生,年终奖，节日福利，员工旅游，零食下午茶，带薪年假
前端,web前端,西安·雁塔区·高新软件园,15-25K·18薪,1-3年学历不限,华为,计算机软件不需要融资10000人以上,JavaScript HTML5 CSS, 王先生,定期体检，五险一金，零食下午茶，股票期权，节日福利，餐补，年终奖，补充医疗保险，员工旅游，加班补助
前端,web前端,杭州·西湖区·古荡,6-9K,1-3年学历不限,浙江金之路,通信/网络设备已上市100-499人,javascrpt jquery vue.js, 陈先生, 
