type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
网络安全,资深信息安全工程师（安全架构）,北京·朝阳区·潘家园,30-60K,1-3年本科,中体骏彩信息技术,互联网不需要融资100-499人,安全体系架构和研发 安全架构搭建经验 CISSP/CISP, 杨先生,加班补助，通讯补贴，节日福利，餐补，企业年金，五险一金，包吃，带薪年假，年终奖，生日福利，团建聚餐，法定节假日三薪，补充医疗保险，夜班补助，定期体检，交通补助，绩效奖金，节假日加班费
网络安全,信息安全管理岗（防御方向）,北京·顺义区·马坡,15-30K·13薪,1-3年本科,北银金科,互联网不需要融资500-999人,运维通信资格证书 渗透测试经验 CISSP/CISP 信息安全 攻防对抗经验 CCIE证书 安全架构搭建经验 信息安全认证 CISM, 马先生,交通补助，补充医疗保险，年终奖，加班补助，员工旅游，节日福利，五险一金，包吃，定期体检，零食下午茶，通讯补贴
网络安全,网络工程师,北京·丰台区·花乡,8-12K,1-3年本科,中洲汇丰,智能硬件未融资20-99人,Zabbix/Prometheus 计算机相关专业 网络建设/系统集成经验 网络运维经验 系统集成项目管理工程师 CCNA/CCNP 网络 Cisco 网络安全, 曹先生,节日福利，带薪年假，加班补助，通讯补贴，年终奖，交通补助，全勤奖，餐补
网络安全,网络工程师,广州·天河区·小新塘,4-8K,1-3年本科,云羲网络,计算机硬件未融资20-99人,网络运维 安全运维 网络设备 网络安全 IT服务 系统运维 IT技术支持 虚拟化运维, 刘先生,加班补助，年终奖，带薪年假，全勤奖，零食下午茶，员工旅游，节日福利，五险一金，定期体检
网络安全,网络工程师,上海·普陀区·长风,12-20K,1-3年本科,万服网络服务,计算机软件未融资20-99人,网络建设/系统集成经验 网络运维经验 CCIE HCIE CCNA/CCNP 交换机 路由器 网络安全, 江女士,节日福利，通讯补贴，带薪年假，年终奖，五险一金，员工旅游，全勤奖，餐补，定期体检
网络安全,网络管理,德州,5-7K,1-3年本科,山东云山药业有限公司,医疗服务不需要融资20-99人,信息安全 网络 系统运维, 张先生,股票期权，五险一金，包吃，全勤奖，年终奖，餐补，免费班车，加班补助，补充医疗保险，通讯补贴，带薪年假
网络安全,网络工程师,广州·番禺区·华南,6-10K,1-3年本科,广州丰华,智能硬件0-20人,交换机配置 路由器配置 网络规划设计 网络自动化 网络工程师证 CCNP证书, 陈先生, 
网络安全,网络工程师,北京·海淀区·中关村,7-9K,1-3年本科,国简科技,计算机软件不需要融资100-499人,服务器配置维护 路由 linux, 姚女士,五险一金，保底工资，团建聚餐，补充医疗保险，节日福利，有无线网，底薪加提成，生日福利，通讯补贴，定期体检，员工旅游，绩效奖金
网络安全,网络工程师,上海·普陀区·桃浦,5-10K,1-3年本科,骁星科技,通信/网络设备不需要融资100-499人,交换机配置 路由器配置 故障处理 负载均衡 H3CSE H3CNE, 谭女士,绩效奖金，节日福利，全勤奖，补充医疗保险，团建聚餐，意外险，员工旅游，五险
网络安全,网络工程师,珠海·香洲区·唐家湾,10-13K,1-3年本科,格力电子元器件公司,电子/半导体/集成电路100-499人,Zabbix/Prometheus 计算机相关专业 网络建设/系统集成经验 网络运维经验 HCIE, 杨先生,节假日加班费，加班补助，团建聚餐，餐补，住房补贴，零食下午茶，年终奖，绩效奖金，五险一金，通讯补贴，包住，带薪年假
网络安全,网络运维,北京·大兴区·亦庄,6-8K,1-3年本科,北京市首席信息官协会,非盈利机构20-99人,CCNA/CCNP HCNA/HCNP 网络运维, 刘先生, 
网络安全,网络工程师,长沙·长沙县·榔梨镇,3-6K,1-3年本科,极点通信,通信/网络设备不需要融资20-99人,网络运维 运维 桌面运维, 彭先生,零食下午茶，不定期团建，免费培训，定期体检，生日福利，员工旅游，年终奖，五险一金，节日福利
网络安全,网络工程师,广州·天河区·东圃,8-10K,1-3年本科,品峰电子,其他行业不需要融资100-499人,网络运维 网络设备 网络交换技术 分布式技术 项目实施 解决方案, 曾女士,团建聚餐，绩效奖金，员工旅游，年终奖，定期体检，零食下午茶，有无线网，加班补助，法定节假日三薪，意外险，补充医疗保险，带薪年假，五险一金，节假日加班费，节日福利
网络安全,网络工程师,常州·钟楼区·怀德路,5-8K·13薪,1-3年本科,常州顺辉,智能硬件0-20人,故障处理 交换机配置 路由器配置 网络规划设计 Linux Unix Windows, 陈女士, 
网络安全,网络工程师,咸宁·咸安区·第一街购物公园,6-8K,1-3年本科,优炫软件,信息安全已上市1000-9999人,网络建设/系统集成经验 网络运维经验 网络安全相关经验, 周女士,带薪年假，五险一金，定期体检，股票期权，节日福利，年终奖，员工旅游，餐补
网络安全,网络运维,开封·鼓楼区·中山路沿线,3-4K,1-3年本科,佳闻科技,计算机软件不需要融资0-20人,Python 计算机相关专业 网络建设/系统集成经验, 张女士,底薪加提成，保底工资
网络安全,网络工程师,温州·鹿城区·黎明西路,3-5K,1-3年中专/中技,温州科教数码有限公司,通信/网络设备未融资20-99人,计算机相关专业 网络运维经验, 林女士,节日福利，年终奖，高温补贴，员工旅游，带薪年假，生日福利，底薪加提成，五险一金，保底工资，绩效奖金，工龄奖
网络安全,网络工程师,昆明·盘龙区·北辰,5-8K·13薪,1-3年中专/中技,云南创坚科技有限公司,计算机服务未融资0-20人,Python Ansible Zabbix/Prometheus 计算机相关专业 网络建设/系统集成经验 网络安全相关经验 CCNA/CCNP HCNA/HCNP HCIE, 成先生,意外险，员工旅游，通讯补贴，交通补助，工龄奖，五险一金，生日福利，父母慰问金，有无线网，带薪年假，保底工资
网络安全,网络工程师,北京·朝阳区·望京,11-18K,1-3年中专/中技,煜象科技,计算机软件未融资500-999人,网络建设/系统集成经验 网络运维经验 HCIE CCNA/CCNP 交换机 路由器 防火墙, 肖女士,补充医疗保险，生日福利，团建聚餐，司龄福利假，节日福利，五险一金，零食下午茶，定期体检，工龄带薪年假，法定节假日三薪，意外险，员工旅游，股票期权，绩效奖金，带薪年假，年终奖
网络安全,网络管理员,广州,5-7K,1-3年中专/中技,广东迪加,计算机软件20-99人,计算机相关专业 网络运维经验 网络安全相关经验, 李女士,五险一金，定期体检，员工旅游，零食下午茶，餐补，节日福利，带薪年假
网络安全,网络工程师,伊春,1000-1500元/月,1-3年中专/中技,华通智诚,通信/网络设备0-20人,网络运维经验, 姜先生, 
网络安全,网络工程师,成都·武侯区·环球中心,5-8K·13薪,1-3年中专/中技,成都锐申,通信/网络设备未融资20-99人,计算机相关专业 HCIE 深信服 锐捷, 罗女士,定期体检，交通补助，加班补助，餐补，年终奖，带薪年假，五险一金，通讯补贴，员工旅游，节日福利
网络安全,网络工程师,成都·锦江区·红星路,4-9K,1-3年中专/中技,乾浩星河,机械设备/机电/重工20-99人,HCIE, 刘先生, 
